stimulus_id,n_constraints,delta_logit,l10h7_activation,l10h7_zscore
61,2,7.559641604221722,-0.03779102861881256,-0.1383103105623426
61,3,6.625586327473494,-0.03660564497113228,-0.13225968059056922
61,4,5.762758785240493,-0.035155411809682846,-0.12485716221611942
61,5,5.329047107395343,-0.03369652479887009,-0.11741047144193101
61,6,5.241002308600061,-0.0319971963763237,-0.10873648010970133
61,7,5.478997886831599,-0.032930418848991394,-0.11349998758216023
62,1,0.5952449536123445,-0.012430094182491302,-0.038563186773133
62,2,0.21635866765331538,-0.016725627705454826,-0.06031690665635887
62,3,-0.46763056476963827,-0.019404998049139977,-0.07388594798925882
62,4,-0.36957723986440777,-0.021529948338866234,-0.08464725927256438
62,5,-0.5862565644175968,-0.022516045719385147,-0.0896411176789101
62,6,-0.5797248300387955,-0.02480408176779747,-0.10122833845458355
62,7,-0.5055992467212931,-0.026365093886852264,-0.10913371742338998
63,1,5.058720215000386,0.005836485419422388,-0.0011181118507398887
63,2,7.213904413569187,0.005838864482939243,-0.0011058373951294998
63,3,7.854029459824912,0.0032079650554805994,-0.014679606236923532
63,4,7.7579481390069365,-2.3093914933269843e-05,-0.03134981685799917
63,5,6.788096529150898,-0.0044984715059399605,-0.05443992067042427
63,6,6.624301023647829,-0.007668776903301477,-0.07079668146961816
63,7,6.7327903577511945,-0.011272421106696129,-0.08938919507710341
64,1,7.665479537639837,-0.008210962638258934,-0.026682942913129497
64,2,8.848762105203415,-0.012232390232384205,-0.0475928462462262
64,3,9.198299220623129,-0.016149476170539856,-0.06796021241089864
64,4,9.047798168506965,-0.018707463517785072,-0.08126077966127489
64,5,9.239526040021122,-0.020704982802271843,-0.09164712485014062
64,6,9.452913374614424,-0.02355095185339451,-0.10644508809953343
64,7,9.752894899296038,-0.026495417580008507,-0.12175519682834848
65,1,2.6021367687982075,-0.002200767397880554,-0.05211503185578666
65,2,3.990759085897587,-0.005009871441870928,-0.06649368107864619
65,3,4.186360641456562,-0.008864207193255424,-0.08622244188223652
65,4,4.673606882555601,-0.01210541557520628,-0.10281285564137285
65,5,4.726994106618028,-0.012219597585499287,-0.10339730642989968
65,6,4.628417902675962,-0.014268790371716022,-0.11388628220353093
65,7,4.545414307895262,-0.016142254695296288,-0.12347577619110028
66,1,0.9142828017989652,-0.011041976511478424,-0.034670533036126765
66,2,1.3559561963706137,-0.016063107177615166,-0.06025051766124444
66,3,1.3301999278115113,-0.020513443276286125,-0.08292260818228189
66,4,1.3796064193994209,-0.024853961542248726,-0.10503523537543012
66,5,1.4145950703783965,-0.026717226952314377,-0.11452757957261157
66,6,1.5936091433258273,-0.027965137735009193,-0.12088501990973237
66,7,1.6814448753106908,-0.029204709455370903,-0.1271999771687474
67,1,4.9942321826786165,-0.01555698737502098,-0.0742743141671577
67,2,4.55535880526674,-0.0202583409845829,-0.09901832158339526
67,3,4.367545432852867,-0.023403946310281754,-0.1155741665530957
67,4,4.905500857237014,-0.023080313578248024,-0.1138708335586805
67,5,4.546497878210687,-0.024124586954712868,-0.11936701834241414
67,6,4.474625670897499,-0.026058806106448174,-0.1295471360297597
67,7,4.3972927433217395,-0.030858872458338737,-0.15481068505701098
68,1,5.138183692209328,-0.015044497326016426,-0.05666647566239211
68,2,4.213510941493327,-0.02034900337457657,-0.08369313306900426
68,3,5.367369265976955,-0.0244233850389719,-0.10445226056915764
68,4,5.1991435746112975,-0.027327679097652435,-0.11924974780236086
68,5,5.423780073862904,-0.028967417776584625,-0.12760427791433998
68,6,5.565176784006909,-0.030007582157850266,-0.13290395447643155
68,7,5.616358286626117,-0.03128894045948982,-0.13943252311534013
69,1,0.7956640053559151,-0.024549899622797966,-0.07286999665700114
69,2,2.9794625745396437,-0.02618168666958809,-0.08127043821765553
69,3,1.6693573519882223,-0.025587134063243866,-0.07820968072840223
69,4,1.5025849300637248,-0.027735058218240738,-0.08926719670529545
69,5,0.809656587817085,-0.028731077909469604,-0.09439470720115814
69,6,0.7002903188372567,-0.028120823204517365,-0.09125311529052874
69,7,0.6249074861368004,-0.02870281971991062,-0.09424923400937918
70,1,9.392421800915802,-0.020505890250205994,-0.13074902899033786
70,2,7.945054878799429,-0.021074388176202774,-0.13371078109616963
70,3,7.515070579782777,-0.018557146191596985,-0.12059649095039245
70,4,7.338843980907017,-0.022305810824036598,-0.140126228635395
70,5,7.413351488219265,-0.022633453831076622,-0.1418331783386158
70,6,7.005545117293068,-0.02389680966734886,-0.1484149909317463
70,7,7.207256441376119,-0.025441370904445648,-0.15646182327249164
71,1,7.890813273721715,-0.00816560909152031,-0.04422271148499798
71,2,9.66959380046233,-0.012981078587472439,-0.06933809444026101
71,3,9.140081187383453,-0.016938161104917526,-0.08997650631157517
71,4,8.846863059617815,-0.017687944695353508,-0.0938870496185572
71,5,8.13094504932953,-0.017893914133310318,-0.09496129613090953
71,6,7.97132087895053,-0.01900571398437023,-0.10075995793376102
71,7,8.192246468787504,-0.021095719188451767,-0.11166051106219937
72,1,7.642471218444181,-0.028610771521925926,-0.09467145232393175
72,2,5.408439708629547,-0.033834993839263916,-0.12148281700605668
72,3,5.797167060825536,-0.034535251557826996,-0.12507662751476303
72,4,5.497219162065822,-0.03629143536090851,-0.13408958323010328
72,5,5.740891122564071,-0.037546925246715546,-0.1405329149143958
72,6,5.273466557583348,-0.03864607214927673,-0.14617387478434488
72,7,5.294101562693233,-0.0397426038980484,-0.15180141335678948
73,1,7.305504206812417,-0.013417357578873634,-0.034314056458007294
73,2,7.273998412146398,-0.02282373607158661,-0.08142396059759133
73,3,7.830490898238498,-0.030142825096845627,-0.11808010649222528
73,4,7.034390616681854,-0.031226007267832756,-0.12350500070421574
73,5,7.31405273163758,-0.03169736638665199,-0.12586570550894963
73,6,6.889822778653026,-0.03181055560708046,-0.12643259034439935
73,7,6.979734329932304,-0.0344008207321167,-0.13940539829924595
74,1,10.107278042996679,-0.005440693814307451,-0.040964323673944814
74,2,9.13133225003031,-0.01412945706397295,-0.08606575057355317
74,3,9.054661281712727,-0.020290490239858627,-0.11804629595427435
74,4,8.372858144329335,-0.023393990471959114,-0.13415587160146283
74,5,8.631690034426203,-0.025594761595129967,-0.14557958232787496
74,6,8.67690485355663,-0.027924051508307457,-0.1576704053516481
74,7,8.416794609164365,-0.029198061674833298,-0.16428350721020493
75,1,2.3578779002000925,-0.005728358868509531,0.007440605897573912
75,2,3.390230622666596,-0.01032028254121542,-0.016309078489992516
75,3,2.9716610767911944,-0.013747361488640308,-0.03403412123327759
75,4,2.28211125220664,-0.01859726756811142,-0.059118104963543756
75,5,1.8849702726244955,-0.02273596078157425,-0.08052365623194807
75,6,1.6896702066992881,-0.024589605629444122,-0.0901108103837518
75,7,1.4798046732854049,-0.02954128012061119,-0.11572114599411762
76,1,5.416741937809706,-0.011055564507842064,-0.0772779032702546
76,2,4.527047439654789,-0.016832366585731506,-0.10656649629780224
76,3,4.554769871279173,-0.018694845959544182,-0.1160093332976343
76,4,4.523066427563253,-0.022570233792066574,-0.13565768813483642
76,5,4.7451873557323365,-0.026049956679344177,-0.15330000755654521
76,6,4.929128798076938,-0.029411131516098976,-0.17034128412458574
76,7,5.02195753092592,-0.03089161217212677,-0.17784737397064757
77,1,2.07447054148899,-0.005983543582260609,-0.0289268020763472
77,2,2.9997274537081835,-0.012668367475271225,-0.06384278644888176
77,3,3.742260891826128,-0.014611483551561832,-0.07399201575389314
77,4,4.055836854065175,-0.019706016406416893,-0.10060163664928697
77,5,3.9138409283008495,-0.02160440757870674,-0.11051726009210257
77,6,3.758497519438559,-0.02229848876595497,-0.11414256545168999
77,7,3.9039150810714554,-0.021969959139823914,-0.11242659873730874
78,1,12.65956581469756,-0.02028069458901882,-0.03637219940374672
78,2,10.45050832336987,-0.021429702639579773,-0.042333474234781225
78,3,9.924379616149944,-0.021101443096995354,-0.040630400571981334
78,4,10.068236968170362,-0.02380497194826603,-0.05465682840091376
78,5,9.558541034745573,-0.026674291118979454,-0.06954340830453419
78,6,9.453614491137705,-0.027431966736912727,-0.07347437518424323
78,7,9.161288442329736,-0.02819828875362873,-0.0774502012443709
79,1,5.615882932886833,-0.01237950474023819,-0.028478397900328103
79,2,7.461692571730838,-0.01629902422428131,-0.04911942731327067
79,3,8.54251804235615,-0.020602652803063393,-0.07178325751966845
79,4,7.965550749439431,-0.026170173659920692,-0.10110301526839621
79,5,7.36408831404233,-0.02843949757516384,-0.11305376123935627
79,6,7.362146988803999,-0.0308743417263031,-0.12587617223749067
79,7,7.5290044813773624,-0.03208909183740616,-0.13227330659917247
80,1,7.091643014757985,-0.011475654318928719,-0.017849432443559857
80,2,7.555061784730543,-0.0135807478800416,-0.028877839964711396
80,3,6.9427667623923695,-0.017730696126818657,-0.050619068622002224
80,4,7.097387738994984,-0.02407461777329445,-0.08385433877436675
80,5,7.182321123740629,-0.027286406606435776,-0.10068062943341029
80,6,6.888739526242783,-0.030078180134296417,-0.11530649535251615
80,7,6.996019620274894,-0.031583502888679504,-0.12319275423092083
81,1,6.717846749508812,0.006001337431371212,-0.028180409880574048
81,2,9.154414468001203,0.004341638181358576,-0.03682313866616312
81,3,9.43618504565681,0.001692778430879116,-0.05061682834474967
81,4,9.558185358341577,-0.0020527085289359093,-0.07012110176259653
81,5,9.353194117396749,-0.00795394740998745,-0.10085125190727685
81,6,9.3018550197164,-0.012117080390453339,-0.1225303779587189
81,7,9.519862945893955,-0.01540325116366148,-0.13964280524682623
82,1,3.417698875826525,-0.010179026052355766,-0.050217955858288074
82,2,1.9261328442957881,-0.010917414911091328,-0.054062184176855814
82,3,1.8889106957042012,-0.015889447182416916,-0.07994776876028685
82,4,2.0254698889864926,-0.017743874341249466,-0.08960235836353848
82,5,2.188990873243048,-0.019199339672923088,-0.09717985764256959
82,6,2.0876116006722882,-0.020033687353134155,-0.10152367044777791
82,7,2.0867603259776,-0.022992447018623352,-0.11692767818617605
83,1,8.54286784282706,-0.003180981846526265,-0.011587812819135422
83,2,8.602748643012278,-0.017650507390499115,-0.08476081122286935
83,3,8.469976170400912,-0.01949566975235939,-0.0940918747846094
83,4,8.475241955395242,-0.020193368196487427,-0.09762016512027517
83,5,8.60926535920956,-0.0243183895945549,-0.11848057158342201
83,6,8.222381434904852,-0.02684560790657997,-0.13126082073186254
83,7,7.825944369328925,-0.028393691405653954,-0.13908954400702014
84,1,4.720733745270653,-0.01257944107055664,-0.012974732943425177
84,2,5.746593978029369,-0.019422635436058044,-0.04825024376028655
84,3,5.936561312843614,-0.024337664246559143,-0.07358638689894678
84,4,6.059005897575513,-0.023930542171001434,-0.07148774138150842
84,5,6.183630070974108,-0.02587806060910225,-0.08152686990248074
84,6,5.971367942553431,-0.029503291472792625,-0.1002143225328518
84,7,6.003326847211498,-0.03270662948489189,-0.11672698879081089
85,1,5.912842727849917,-0.0046827844344079494,0.007568280846495918
85,2,6.266127690807447,-0.008307410404086113,-0.010875009149974505
85,3,4.834355816780624,-0.009519852697849274,-0.017044314621745778
85,4,4.962086743400525,-0.01221455354243517,-0.030755839492502116
85,5,4.66293840354274,-0.013472193852066994,-0.03715512734615343
85,6,4.521273361004106,-0.013515581376850605,-0.037375897353461036
85,7,4.545999050225259,-0.014985215850174427,-0.044853881290856934
86,1,7.816750945828716,-0.01801890693604946,-0.008730529630935934
86,2,7.842543993048383,-0.01962265744805336,-0.016938418333168722
86,3,7.0337124180657185,-0.026189373806118965,-0.050546436913806204
86,4,7.349406509551504,-0.026189051568508148,-0.05054478772309639
86,5,7.3261253469815495,-0.02678654156625271,-0.05360270188460579
86,6,7.198832109406353,-0.027253996580839157,-0.05599510563089176
86,7,6.774315768137449,-0.030654633417725563,-0.07339933930998206
87,1,7.964846008392952,-0.011623897589743137,-0.06148349686548102
87,2,6.534352960326934,-0.01323746982961893,-0.06968371842670364
87,3,6.335636875347984,-0.015244676731526852,-0.07988440291302523
87,4,6.361899116685597,-0.017251083627343178,-0.09008102174486958
87,5,6.076040932040343,-0.01868782751262188,-0.09738259640936932
87,6,5.728609223612542,-0.01966281235218048,-0.1023374980280468
87,7,5.658821709010171,-0.02261977083981037,-0.11736484799520375
88,1,7.916883908926926,-0.010751958005130291,-0.017652065042738894
88,2,8.040822818224099,-0.01639479212462902,-0.04652395847273604
88,3,7.161402976203208,-0.017877062782645226,-0.05410808367761753
88,4,6.712936988353455,-0.02250884287059307,-0.07780685955130784
88,5,6.372784349220307,-0.024250583723187447,-0.08671857930309179
88,6,6.633860280640151,-0.027908816933631897,-0.10543614518528913
88,7,6.964576300482478,-0.03214836120605469,-0.12712802338567455
89,1,5.62541723608141,-0.008561029098927975,-0.041800890935868085
89,2,4.471953735243446,-0.02164592407643795,-0.11023747705156113
89,3,4.60668171136366,-0.03152844309806824,-0.16192500417548755
89,4,4.366948603662201,-0.035563498735427856,-0.18302914242668536
89,5,4.11494678139343,-0.03807150945067406,-0.19614653401355236
89,6,4.196057815251482,-0.039961084723472595,-0.20602938604264598
89,7,3.9075091632826813,-0.04188575595617294,-0.21609579687647293
90,1,3.9441423102016806,-0.005581474397331476,-0.03760614409170337
90,2,2.5905001724944525,-0.00975689198821783,-0.059221098083245875
90,3,1.775275831053285,-0.01504297461360693,-0.0865856503121459
90,4,1.6603078880085238,-0.016906658187508583,-0.09623341220130498
90,5,1.2686172837882597,-0.02000591717660427,-0.11227739798212773
90,6,1.5748484745412072,-0.022195911034941673,-0.12361437577161753
90,7,1.3171690919572026,-0.023094383999705315,-0.12826551577696688
91,1,6.532632027394147,-0.03610195964574814,-0.17606083976512393
91,2,7.721441653380691,-0.03654952347278595,-0.17838746600287944
91,3,8.45429126768794,-0.03454052284359932,-0.16794383027282292
91,4,8.72196684904545,-0.03866588696837425,-0.18938921936184266
91,5,8.933946106269612,-0.037372324615716934,-0.18266473465586355
91,6,8.971891151203312,-0.037468086928129196,-0.18316254769433254
91,7,8.681332831074604,-0.03831862285733223,-0.18758399350717828
92,1,6.409710640986325,-0.021286100149154663,-0.035632868753402665
92,2,7.055156053915652,-0.02744300663471222,-0.06725109281720903
92,3,7.112961766941853,-0.03080461360514164,-0.08451431464050842
92,4,7.24928959040954,-0.03323657810688019,-0.09700344350929442
92,5,7.395403367790672,-0.034773048013448715,-0.10489384267113584
92,6,7.0326852097148995,-0.034608762711286545,-0.10405017068970518
92,7,6.852860695454787,-0.0352594219148159,-0.10739157087738499
93,1,11.586311391805832,-0.008780357427895069,0.001999151281699388
93,2,10.047094404337468,-0.011760766617953777,-0.013239731443678007
93,3,9.272574802601815,-0.015781711786985397,-0.03379889227314742
93,4,8.319467211992963,-0.02083851955831051,-0.05965443615250396
93,5,8.603526978314386,-0.02258642204105854,-0.06859149118469185
93,6,8.63248624832447,-0.025354571640491486,-0.08274508702406992
93,7,8.77837965966137,-0.028119150549173355,-0.09688042586109215
94,1,5.514738113990614,-0.017728488892316818,-0.09095386459731342
94,2,5.383008861249122,-0.02469085343182087,-0.1273958482623617
94,3,4.964867456844009,-0.030480599030852318,-0.1577001814163563
94,4,4.616229536763133,-0.03386397659778595,-0.17540924984092762
94,5,4.612203076787583,-0.03627545386552811,-0.18803125701982132
94,6,4.619614988463753,-0.03926575928926468,-0.20368293121570819
94,7,4.808679489485742,-0.041608791798353195,-0.21594668901500363
95,1,5.7772985971313,-0.006444260478019714,-0.03030386251912148
95,2,4.460696336056648,-0.010716883465647697,-0.0525678754063675
95,3,3.4167409950425314,-0.013630682602524757,-0.0677512561357523
95,4,2.8592408578186332,-0.016598869115114212,-0.08321804151779905
95,5,2.2397638878469337,-0.02020682953298092,-0.10201859505895133
95,6,1.9562193995375199,-0.020387660712003708,-0.10296087985960826
95,7,2.0722413874325647,-0.020583637058734894,-0.1039820839119791
96,1,6.236025826198837,-0.015389753505587578,-0.052193654454451316
96,2,7.186180242235506,-0.020320750772953033,-0.07771078298567967
96,3,6.145799495987501,-0.025308046489953995,-0.10351924706174105
96,4,5.8685431065114235,-0.029011132195591927,-0.12268212807534237
96,5,5.301687468037639,-0.031095553189516068,-0.13346867601508008
96,6,5.857532558255212,-0.0312336515635252,-0.13418331319057936
96,7,6.247616022395469,-0.03146043047308922,-0.1353568580679645
97,1,10.641090485638259,-0.016005132347345352,-0.03443956855723186
97,2,11.347195385096404,-0.020624611526727676,-0.058401709956745027
97,3,10.419828554901578,-0.023345548659563065,-0.07251574268302856
97,4,10.656774057825288,-0.023573070764541626,-0.07369594431167625
97,5,10.75037142936573,-0.027060965076088905,-0.09178833382884878
97,6,10.318707316579424,-0.031197862699627876,-0.11324723037566803
